,airline,cabin class,booking class,duration,price,country code,decreased price
536,EK,BUSINESS,C,1210,2955.19,92,1
537,EK,BUSINESS,I,1080,4584.51,95,1
538,UA,BUSINESS,J,700,9047.27,95,1
539,KL,BUSINESS,J,945,4546.4,171,1
540,AF,BUSINESS,C,435,6299.55,109,1
541,AF,BUSINESS,J,555,5861.66,109,1
542,BA,PREMIUM_ECO,W,570,7169.37,92,1
543,AF,BUSINESS,I,670,4960.52,109,1
544,UA,ECONOMY,Y,840,5794.21,169,1
545,AF,BUSINESS,C,770,5913.37,109,1
546,AF,BUSINESS,I,740,5340.77,109,1
547,BA,PREMIUM_ECO,W,535,4425.23,92,1
548,EK,BUSINESS,I,1055,4942.139999999999,95,1
549,BA,ECONOMY,B,590,3483.21,92,1
550,BA,PREMIUM_ECO,E,720,3070.77,92,1
551,LH,BUSINESS,C,710,7935.4,95,1
552,AA,ECONOMY,H,665,4966.02,95,1
553,BA,ECONOMY,N,705,1440.38,92,1
554,AF,BUSINESS,J,585,7617.9,109,1
555,BA,BUSINESS,R,425,6610.4,92,1
556,BA,ECONOMY,Y,785,5052.0599999999995,92,1
557,AF,ECONOMY,B,85,3096.01,109,1
558,LH,BUSINESS,Z,80,3757.32,169,1
559,AA,BUSINESS,J,749,8547.939999999999,92,1
560,UU,PREMIUM_ECO,W,905,7651.71,109,1
561,BA,PREMIUM_ECO,W,635,5226.89,92,1
562,BA,BUSINESS,R,635,8102.57,92,1
563,AF,ECONOMY,B,680,1973.32,109,1
564,SQ,ECONOMY,E,745,5499.17,95,1
565,IB,BUSINESS,I,865,5232.34,169,1
566,LH,PREMIUM_ECO,E,890,4459.76,169,1
567,AF,BUSINESS,D,630,6386.62,109,1
568,AF,BUSINESS,I,780,4153.17,109,1
569,BA,BUSINESS,R,595,8677.75,92,1
570,TK,BUSINESS,D,980,5145.24,171,1
571,AF,ECONOMY,B,1029,2351.5699999999997,109,1
572,9W,BUSINESS,J,735,3531.3,171,1
573,AF,PREMIUM_ECO,W,625,3404.97,109,1
574,AF,ECONOMY,H,515,1349.54,109,1
575,BA,BUSINESS,D,695,10169.25,92,1
576,AF,ECONOMY,U,85,1935.08,109,1
577,BA,BUSINESS,R,435,7173.53,92,1
578,AA,BUSINESS,R,770,5315.360000000001,95,1
579,UL,BUSINESS,J,710,3539.79,92,1
580,AF,BUSINESS,D,873,4993.99,169,1
581,BA,BUSINESS,J,860,6840.139999999999,92,1
582,AF,ECONOMY,U,310,1689.23,92,1
583,LH,ECONOMY,S,625,3294.39,173,1
584,AF,BUSINESS,J,740,8760.7,109,1
585,BA,PREMIUM_ECO,W,595,6609.73,92,1
586,BA,BUSINESS,R,955,4059.94,170,1
587,SQ,BUSINESS,C,770,5766.67,109,1
588,VS,BUSINESS,I,398,3339.91,92,1
589,BA,ECONOMY,Y,235,3921.65,92,1
590,AF,BUSINESS,D,650,7925.63,109,1
591,BA,PREMIUM_ECO,W,515,5347.42,92,1
592,LH,ECONOMY,Y,85,1799.51,95,1
593,EK,BUSINESS,C,950,4105.12,92,1
594,IB,PREMIUM_ECO,W,535,9726.220000000001,92,1
595,AF,BUSINESS,Z,655,5596.21,109,1
596,AF,BUSINESS,Z,590,4209.860000000001,171,1
597,AF,BUSINESS,D,650,12510.36,109,1
598,KL,BUSINESS,J,920,5773.23,169,1
599,LH,BUSINESS,C,830,6251.26,95,1
600,AF,ECONOMY,Y,930,4661.38,109,1
601,BA,PREMIUM_ECO,W,545,3461.59,92,1
602,BA,PREMIUM_ECO,W,590,6474.35,92,1
603,BP,ECONOMY,K,1145,6694.5,169,1
604,AF,ECONOMY,M,180,2097.84,109,1
605,AF,PREMIUM_ECO,W,645,3920.99,109,1
606,AF,BUSINESS,D,680,6668.67,109,1
607,LH,BUSINESS,J,635,6466.41,95,1
608,EK,BUSINESS,O,1235,4967.41,170,1
609,BA,PREMIUM_ECO,E,435,3575.83,92,1
610,LH,BUSINESS,D,938,7277.04,95,1
611,BA,PREMIUM_ECO,W,525,5566.9400000000005,92,1
612,AF,BUSINESS,J,700,3548.52,109,1
613,AF,PREMIUM_ECO,S,435,4525.6900000000005,109,1
614,LH,BUSINESS,D,870,8681.91,171,1
615,LX,BUSINESS,C,920,7254.55,95,1
616,KL,BUSINESS,I,745,5770.93,100,1
617,AF,BUSINESS,J,794,6876.37,109,1
618,NH,ECONOMY,H,1165,4010.81,109,1
619,CX,BUSINESS,D,710,8157.31,92,1
620,BA,ECONOMY,Y,716,2686.26,92,1
621,LH,BUSINESS,P,910,3861.17,169,1
622,EK,ECONOMY,W,1790,2810.3,109,1
623,AF,BUSINESS,C,505,9178.24,109,1
624,LH,ECONOMY,V,655,3995.92,109,1
625,AF,BUSINESS,J,590,4244.719999999999,171,1
626,LH,BUSINESS,D,885,4746.55,95,1
627,IB,BUSINESS,D,80,1203.06,109,1
628,EK,BUSINESS,I,870,5718.42,169,1
629,IB,BUSINESS,J,1195,8105.77,170,1
630,LH,PREMIUM_ECO,G,780,6882.83,95,1
631,BA,ECONOMY,B,720,3512.54,92,1
632,AA,FIRST,F,1038,4936.16,109,1
633,AF,BUSINESS,Z,665,4949.86,109,1
634,LX,BUSINESS,C,755,7294.6,171,1
635,AF,ECONOMY,W,70,3546.96,109,1
636,BA,BUSINESS,D,485,7146.83,92,1
637,KL,BUSINESS,C,1015,5049.56,100,1
638,AF,ECONOMY,Y,655,4459.17,109,1
639,AA,BUSINESS,D,580,5242.12,95,1
640,AF,BUSINESS,D,445,6599.95,109,1
641,AY,BUSINESS,C,890,6051.33,92,1
642,AF,BUSINESS,I,415,8102.4,109,1
643,BA,ECONOMY,Y,490,5625.2,109,1
644,AF,BUSINESS,D,600,6613.16,109,1
645,BA,BUSINESS,R,390,9436.779999999999,92,1
646,AF,ECONOMY,Y,90,2256.2799999999997,109,1
647,AF,PREMIUM_ECO,A,1005,4385.639999999999,109,1
648,NH,BUSINESS,J,1030,8638.17,92,1
649,KL,BUSINESS,D,490,8289.33,100,1
650,BA,ECONOMY,Y,290,5618.63,92,1
651,AF,PREMIUM_ECO,S,505,5136.030000000001,109,1
652,AF,BUSINESS,D,1447,3857.47,92,1
653,DL,BUSINESS,I,630,4171.33,169,1
654,AF,BUSINESS,D,745,5523.02,109,1
655,LH,ECONOMY,Y,705,3949.16,97,1
656,AF,BUSINESS,D,450,6257.72,109,1
657,AA,ECONOMY,H,932,2546.49,98,1
658,AF,PREMIUM_ECO,W,475,3213.02,109,1
659,AF,ECONOMY,W,90,1513.05,109,1
660,AF,BUSINESS,D,507,6189.16,109,1
661,IB,ECONOMY,Y,60,958.8,98,1
662,BA,PREMIUM_ECO,W,420,2930.58,92,1
663,BA,BUSINESS,R,1405,7928.6,92,1
664,AZ,BUSINESS,J,85,2156.66,109,1
665,LH,BUSINESS,C,765,6972.2,95,1
666,SN,BUSINESS,D,540,6584.31,169,1
667,AF,ECONOMY,U,705,2833.81,109,1
668,BA,PREMIUM_ECO,W,785,2194.67,109,1
669,AF,ECONOMY,K,75,2037.0700000000002,109,1
670,BA,BUSINESS,R,895,5681.9,92,1
671,BA,PREMIUM_ECO,W,390,3984.33,92,1
672,AF,BUSINESS,D,410,4180.84,109,1
673,AF,BUSINESS,I,800,4920.87,109,1
674,AF,BUSINESS,I,725,5610.6900000000005,109,1
675,KQ,BUSINESS,D,1025,5824.95,109,1
676,AF,BUSINESS,D,685,9496.43,109,1
677,UA,BUSINESS,J,525,7893.61,169,1
678,IB,ECONOMY,Y,60,2019.16,98,1
679,SK,ECONOMY,W,205,1474.62,95,1
680,DL,FIRST,F,752,12413.98,109,1
681,AF,PREMIUM_ECO,S,645,5721.21,109,1
682,LH,BUSINESS,C,580,5773.19,95,1
683,AF,BUSINESS,J,755,7937.35,109,1
684,BA,ECONOMY,Y,720,2707.47,92,1
685,EK,BUSINESS,J,1180,6343.1900000000005,95,1
686,AF,BUSINESS,D,655,6628.8,109,1
687,BA,ECONOMY,Y,235,3480.7799999999997,92,1
688,LX,BUSINESS,Z,615,3114.15,169,1
689,TP,ECONOMY,S,165,2100.54,98,1
690,BA,PREMIUM_ECO,W,480,7617.37,92,1
691,AF,BUSINESS,I,565,4808.8,109,1
692,AF,BUSINESS,C,770,17456.6,109,1
693,AF,BUSINESS,I,1000,6571.3,109,1
694,AF,BUSINESS,J,823,6229.41,171,1
695,BA,ECONOMY,K,1290,4771.91,92,1
696,AA,BUSINESS,D,965,6146.3099999999995,169,1
697,BA,BUSINESS,J,130,4057.05,92,1
698,AF,ECONOMY,M,300,3903.35,109,1
699,AF,BUSINESS,I,705,8432.73,109,1
700,AF,BUSINESS,C,820,9849.130000000001,171,1
701,JJ,ECONOMY,Y,1005,4434.469999999999,169,1
702,AF,PREMIUM_ECO,S,720,4859.13,109,1
703,BA,PREMIUM_ECO,W,790,5440.1900000000005,92,1
704,BA,ECONOMY,B,625,6386.05,92,1
705,BA,BUSINESS,R,630,8384.17,92,1
706,IB,BUSINESS,D,970,7098.61,109,1
707,LX,BUSINESS,Z,745,4506.19,171,1
708,AF,BUSINESS,D,720,3519.3,109,1
709,DL,FIRST,P,842,5150.23,169,1
710,BA,ECONOMY,B,430,3168.89,92,1
711,BA,ECONOMY,Y,320,3372.5699999999997,92,1
712,AF,PREMIUM_ECO,A,800,4086.34,109,1
713,BA,PREMIUM_ECO,W,840,4027.07,92,1
714,KL,BUSINESS,I,820,4796.3,95,1
715,BA,PREMIUM_ECO,W,465,5616.77,92,1
716,D8,ECONOMY,E,170,756.45,172,1
717,BA,BUSINESS,R,390,4493.79,92,1
718,AA,PREMIUM_ECO,W,420,4032.67,92,1
719,AF,BUSINESS,C,715,5815.96,109,1
720,LH,BUSINESS,P,385,6307.9,95,1
721,DL,FIRST,P,833,6385.389999999999,169,1
722,AF,BUSINESS,D,780,7996.59,109,1
723,AF,BUSINESS,D,380,5164.08,109,1
724,AA,BUSINESS,D,931,6116.7,169,1
725,AF,BUSINESS,I,440,5067.54,109,1
726,VS,PREMIUM_ECO,W,645,5803.96,92,1
727,LX,BUSINESS,D,640,7641.62,171,1
728,BA,BUSINESS,C,485,6403.53,92,1
729,LH,BUSINESS,D,395,6037.0599999999995,95,1
730,AF,BUSINESS,J,1229,7124.6,109,1
731,BA,BUSINESS,R,475,5392.94,92,1
732,BA,BUSINESS,J,980,3395.68,169,1
733,AF,BUSINESS,I,790,6345.76,109,1
734,BA,BUSINESS,J,665,6351.81,171,1
735,BA,PREMIUM_ECO,W,755,4054.9,92,1
736,SK,BUSINESS,C,95,3654.09,169,1
737,LH,ECONOMY,U,710,9148.17,95,1
738,AF,ECONOMY,M,285,3649.16,169,1
739,BA,BUSINESS,D,826,11375.54,109,1
740,EY,BUSINESS,W,1185,4690.1900000000005,109,1
741,AF,BUSINESS,J,808,3129.02,169,1
742,VN,BUSINESS,J,695,7900.59,109,1
743,AF,ECONOMY,M,645,7897.71,109,1
744,BA,PREMIUM_ECO,W,435,4092.75,92,1
745,LH,BUSINESS,D,855,6719.67,171,1
746,BA,BUSINESS,R,649,5629.93,92,1
747,LH,ECONOMY,Y,1063,4175.16,97,1
748,BA,PREMIUM_ECO,W,495,3862.22,92,1
749,AA,BUSINESS,D,662,4678.91,109,1
750,AF,BUSINESS,I,645,8255.43,109,1
751,AF,PREMIUM_ECO,A,645,5598.24,109,1
752,BA,BUSINESS,R,480,7214.54,92,1
753,BA,ECONOMY,Y,650,2902.21,92,1
754,AA,BUSINESS,D,-300,6950.04,98,1
755,SN,ECONOMY,M,160,1626.5700000000002,169,1
756,AF,ECONOMY,Y,530,6260.93,109,1
757,BA,BUSINESS,J,375,8518.11,92,1
758,AF,BUSINESS,I,415,3193.14,109,1
759,AF,ECONOMY,J,935,5423.45,109,1
760,AF,BUSINESS,I,360,3968.18,109,1
761,AF,BUSINESS,D,465,5599.46,109,1
762,AF,BUSINESS,D,720,9476.869999999999,109,1
763,LH,BUSINESS,Z,955,6186.23,95,1
764,EY,BUSINESS,D,1150,4232.6,95,1
765,KL,BUSINESS,D,604,8705.75,169,1
766,LX,BUSINESS,Z,515,7551.02,171,1
767,BA,BUSINESS,R,590,5969.63,92,1
768,DL,BUSINESS,D,475,6972.28,92,1
769,AF,BUSINESS,C,115,3514.02,109,1
770,IB,BUSINESS,D,895,4069.59,109,1
771,BA,PREMIUM_ECO,W,425,4774.05,92,1
772,AF,BUSINESS,I,830,5318.1900000000005,169,1
773,UA,BUSINESS,P,535,5267.32,92,1
774,AF,BUSINESS,I,1010,5061.42,109,1
775,VS,PREMIUM_ECO,H,490,4026.7200000000003,92,1
776,BA,BUSINESS,R,390,8233.07,92,1
777,AA,FIRST,A,915,6180.389999999999,95,1
778,BA,PREMIUM_ECO,E,900,3612.02,109,1
779,BA,PREMIUM_ECO,W,665,5532.3,92,1
780,AC,ECONOMY,K,540,3026.57,109,1
781,AA,BUSINESS,R,535,7169.16,109,1
782,DL,BUSINESS,Z,455,3885.57,92,1
783,AF,BUSINESS,J,787,9846.02,109,1
784,AF,BUSINESS,C,710,9619.15,109,1
785,IB,BUSINESS,I,735,5671.68,169,1
786,UA,BUSINESS,Z,565,5595.59,169,1
787,BA,ECONOMY,Y,300,2272.6800000000003,92,1
788,CA,ECONOMY,V,685,3960.24,95,1
789,LH,BUSINESS,C,475,17984.75,95,1
790,EK,ECONOMY,U,490,3061.61,170,1
791,DL,BUSINESS,D,998,5173.3,169,1
792,LH,BUSINESS,C,600,6269.71,95,1
793,IB,BUSINESS,D,495,6670.47,98,1
794,EK,ECONOMY,R,390,1009.25,95,1
795,BA,BUSINESS,R,455,6132.02,109,1
796,BA,PREMIUM_ECO,W,610,5092.49,92,1
797,BA,ECONOMY,Y,460,3073.12,92,1
798,TP,BUSINESS,D,706,4088.88,169,1
799,AF,BUSINESS,I,755,8106.38,109,1
800,NH,BUSINESS,C,140,9286.5,171,1
801,TG,BUSINESS,C,640,6632.82,95,1
802,BA,ECONOMY,Y,160,2403.33,171,1
803,UA,BUSINESS,Z,735,5208.1900000000005,169,1
804,BA,ECONOMY,H,910,5636.15,92,1
805,AM,BUSINESS,D,689,9030.91,100,1
806,BA,BUSINESS,R,420,5875.02,92,1
807,MU,BUSINESS,C,625,5197.62,95,1
808,BA,BUSINESS,C,810,13172.7,92,1
809,BA,BUSINESS,R,470,8772.220000000001,92,1
810,AA,ECONOMY,Y,760,2229.1800000000003,109,1
811,SK,PREMIUM_ECO,J,145,1419.1100000000001,109,1
812,BA,ECONOMY,J,690,9261.26,92,1
813,BA,PREMIUM_ECO,W,690,6285.48,92,1
814,BA,BUSINESS,R,555,6701.43,92,1
815,LH,ECONOMY,Y,1010,6036.3,172,1
816,AF,BUSINESS,I,745,5719.45,109,1
817,BA,ECONOMY,N,827,1905.33,92,1
818,AF,BUSINESS,I,565,5105.65,109,1
819,AF,BUSINESS,C,505,7189.9,109,1
820,JJ,ECONOMY,Y,967,20215.88,169,1
821,LX,BUSINESS,C,110,1110.2,169,1
822,LH,BUSINESS,Z,980,4862.38,97,1
823,AF,BUSINESS,J,980,6411.08,109,1
824,NH,BUSINESS,D,845,6241.77,169,1
825,BA,ECONOMY,Y,715,3148.4,92,1
826,BA,BUSINESS,R,695,9634.369999999999,92,1
827,AF,BUSINESS,I,500,4684.85,109,1
828,SU,ECONOMY,N,225,2738.08,109,1
829,EK,ECONOMY,R,415,2986.81,95,1
830,UX,BUSINESS,I,860,2785.36,169,1
831,BA,ECONOMY,B,260,3376.41,109,1
832,AF,BUSINESS,Z,770,2893.95,109,1
833,UA,BUSINESS,Z,963,4354.2,173,1
834,KL,BUSINESS,J,935,6837.25,109,1
835,LH,BUSINESS,C,655,7583.57,95,1
836,LH,ECONOMY,B,340,1061.58,173,1
837,AF,PREMIUM_ECO,S,710,4678.76,109,1
838,SV,ECONOMY,H,330,1913.09,109,1
839,BA,BUSINESS,R,325,3759.25,92,1
840,9W,ECONOMY,H,725,1961.98,172,1
841,BA,PREMIUM_ECO,W,495,8997.0,92,1
842,LX,BUSINESS,Z,745,6078.99,171,1
843,BA,BUSINESS,R,675,7690.33,92,1
844,FI,BUSINESS,J,635,2707.67,169,1
845,AF,ECONOMY,B,420,3437.98,109,1
846,AF,BUSINESS,D,675,7771.22,109,1
847,AC,BUSINESS,Z,903,6527.14,92,1
848,AF,ECONOMY,W,85,2691.46,109,1
849,KL,BUSINESS,C,805,7202.58,109,1
850,AF,BUSINESS,D,520,7845.12,109,1
851,BA,BUSINESS,R,420,8954.1,92,1
852,BA,ECONOMY,B,670,2355.65,92,1
853,BA,PREMIUM_ECO,W,605,3178.46,92,1
854,BA,BUSINESS,R,530,4706.9400000000005,169,1
855,AF,BUSINESS,D,85,3906.4700000000003,109,1
856,UA,BUSINESS,D,505,5200.33,97,1
857,AA,ECONOMY,Y,119,8163.38,92,1
858,AF,BUSINESS,D,685,9090.52,109,1
859,LH,BUSINESS,D,515,8764.119999999999,95,1
860,AF,PREMIUM_ECO,S,420,4481.58,109,1
861,SN,BUSINESS,Z,425,7375.27,169,1
862,AF,BUSINESS,J,727,4781.6,169,1
863,BA,PREMIUM_ECO,W,925,3675.2,109,1
864,LH,BUSINESS,C,245,3055.76,95,1
865,AF,ECONOMY,A,80,2559.76,109,1
866,CA,ECONOMY,S,680,2804.02,97,1
867,IB,BUSINESS,R,1055,4651.37,171,1
868,LH,BUSINESS,D,723,6595.36,171,1
869,AA,FIRST,J,921,15285.07,92,1
870,BA,ECONOMY,B,110,774.51,92,1
871,BA,BUSINESS,J,115,3089.99,97,1
872,BA,ECONOMY,B,580,5125.6,92,1
873,AF,ECONOMY,J,858,4724.23,109,1
874,AF,ECONOMY,W,605,3745.72,109,1
875,AF,BUSINESS,Z,590,6891.3,109,1
876,AF,ECONOMY,U,110,1507.03,109,1
877,BA,ECONOMY,B,125,3333.2799999999997,97,1
878,BA,BUSINESS,R,550,10006.23,92,1
879,AY,ECONOMY,Q,500,1881.45,172,1
880,LH,BUSINESS,D,900,8511.5,97,1
881,CA,BUSINESS,C,1330,9231.5,95,1
882,BA,BUSINESS,R,625,8589.49,92,1
883,AF,PREMIUM_ECO,S,890,2987.77,109,1
884,CX,BUSINESS,I,755,5168.56,92,1
885,DL,FIRST,P,133,6299.96,98,1
886,EK,BUSINESS,I,1115,4028.02,109,1
887,AF,BUSINESS,D,500,6363.58,109,1
888,BA,PREMIUM_ECO,W,825,4112.2,92,1
889,AF,ECONOMY,T,385,3061.68,109,1
890,DL,BUSINESS,I,678,7123.98,95,1
891,LH,BUSINESS,P,655,6233.77,95,1
892,BA,BUSINESS,D,695,6942.67,92,1
893,BA,ECONOMY,B,665,2095.7200000000003,92,1
894,LH,BUSINESS,D,655,5653.83,95,1
895,BA,PREMIUM_ECO,W,665,5051.59,92,1
896,JL,PREMIUM_ECO,E,690,4080.53,92,1
897,BA,ECONOMY,J,660,3117.68,92,1
898,BA,BUSINESS,D,635,5354.44,92,1
899,BA,ECONOMY,H,790,3527.3900000000003,169,1
900,BA,ECONOMY,Y,300,3689.8,92,1
901,AF,ECONOMY,A,70,1938.5,109,1
902,AF,BUSINESS,D,815,6966.36,109,1
903,CX,BUSINESS,D,765,6834.0,92,1
904,AF,PREMIUM_ECO,S,845,2490.8199999999997,109,1
905,EK,ECONOMY,M,885,4722.76,95,1
906,CA,ECONOMY,V,550,2028.53,95,1
907,EK,FIRST,A,1445,16085.24,95,1
908,BA,BUSINESS,R,425,7904.16,92,1
909,BA,PREMIUM_ECO,W,395,7666.4,92,1
910,BA,BUSINESS,D,165,1044.98,169,1
911,AF,ECONOMY,Y,582,9413.0,109,1
912,BA,PREMIUM_ECO,W,654,6924.11,92,1
913,BA,BUSINESS,R,435,7655.58,92,1
914,AF,BUSINESS,D,530,4662.07,109,1
915,AF,BUSINESS,J,455,7554.69,109,1
916,AF,BUSINESS,D,565,7182.13,109,1
917,BA,BUSINESS,J,960,4274.889999999999,95,1
918,TK,BUSINESS,K,485,3652.3199999999997,169,1
919,BA,ECONOMY,B,420,4267.77,92,1
920,KL,BUSINESS,C,710,6222.780000000001,169,1
921,AF,BUSINESS,Z,590,5149.95,109,1
922,BA,PREMIUM_ECO,W,470,4881.57,92,1
923,AF,ECONOMY,K,95,2388.48,109,1
924,AF,ECONOMY,W,1100,4921.530000000001,109,1
925,AF,BUSINESS,J,1290,11334.38,109,1
926,KL,BUSINESS,J,975,8116.75,97,1
927,AF,BUSINESS,J,745,6780.91,109,1
928,AF,BUSINESS,J,754,11435.53,109,1
929,BA,BUSINESS,J,915,6872.16,109,1
930,EK,ECONOMY,R,375,1806.42,95,1
931,AF,ECONOMY,K,705,1234.9,109,1
932,LH,BUSINESS,Z,895,4568.9,171,1
933,ET,ECONOMY,L,570,3859.96,169,1
934,LH,ECONOMY,M,865,3815.99,173,1
935,BA,BUSINESS,R,740,8159.43,92,1
936,BA,BUSINESS,R,540,6335.01,92,1
937,AF,ECONOMY,U,385,3021.08,109,1
938,TK,BUSINESS,D,675,2741.39,171,1
939,EK,BUSINESS,J,825,3729.05,92,1
940,KL,BUSINESS,I,1570,6676.91,100,1
941,VS,BUSINESS,I,480,5045.76,171,1
942,TK,BUSINESS,D,905,4938.18,169,1
943,AF,BUSINESS,J,835,3717.23,109,1
944,LX,BUSINESS,Z,580,6576.31,92,1
945,BA,PREMIUM_ECO,W,655,4707.719999999999,92,1
946,AF,BUSINESS,J,714,4785.469999999999,169,1
947,BA,PREMIUM_ECO,W,560,6208.57,92,1
948,EK,BUSINESS,J,1325,5793.57,92,1
949,NH,ECONOMY,Y,850,6371.03,169,1
950,LH,BUSINESS,J,855,2219.05,95,1
951,AF,ECONOMY,K,85,1290.6,109,1
952,BA,BUSINESS,C,695,10748.3,92,1
953,BA,ECONOMY,B,570,3473.23,92,1
954,BA,ECONOMY,B,881,2381.6400000000003,92,1
955,LH,PREMIUM_ECO,G,740,2294.33,169,1
956,BA,PREMIUM_ECO,W,515,6163.49,92,1
957,AF,BUSINESS,J,836,4116.2,109,1
958,EK,BUSINESS,C,380,4805.030000000001,109,1
959,BA,BUSINESS,I,430,5508.24,109,1
960,DL,ECONOMY,X,1005,2609.46,92,1
961,AF,BUSINESS,C,680,6868.42,109,1
962,EK,BUSINESS,C,1010,5588.360000000001,173,1
963,AF,BUSINESS,D,683,4453.15,169,1
964,LH,BUSINESS,D,160,1612.46,95,1
965,AF,BUSINESS,I,688,5848.34,169,1
966,SU,ECONOMY,N,850,1895.3400000000001,173,1
967,BA,PREMIUM_ECO,W,620,5577.6,92,1
968,EK,ECONOMY,W,845,3856.71,169,1
969,BA,BUSINESS,J,1005,4867.17,171,1
970,9W,BUSINESS,Z,510,4598.3,169,1
971,AF,BUSINESS,D,545,3415.75,109,1
972,AF,ECONOMY,W,980,4253.24,109,1
973,AF,ECONOMY,J,80,7345.09,109,1
974,LH,BUSINESS,C,680,4395.34,95,1
975,LH,BUSINESS,C,550,6284.57,95,1
976,LH,BUSINESS,J,675,8547.48,95,1
977,BA,PREMIUM_ECO,W,420,5514.27,92,1
978,AF,ECONOMY,Y,70,1341.1,109,1
979,BA,BUSINESS,R,470,9412.810000000001,92,1
980,AF,ECONOMY,R,711,3410.12,109,1
981,AF,ECONOMY,W,945,5361.719999999999,109,1
982,AF,ECONOMY,B,180,3257.91,109,1
983,BA,BUSINESS,J,595,8492.57,92,1
984,AF,ECONOMY,A,65,1398.0900000000001,109,1
985,AA,FIRST,F,1016,3549.24,109,1
986,AF,PREMIUM_ECO,A,695,11376.44,109,1
987,AY,BUSINESS,C,930,3586.47,95,1
988,UA,ECONOMY,U,875,3693.79,170,1
989,SN,ECONOMY,Y,145,2545.59,95,1
990,LH,PREMIUM_ECO,G,785,4285.41,95,1
991,AF,ECONOMY,W,670,4683.85,109,1
992,AF,BUSINESS,C,470,8821.029999999999,109,1
993,BA,BUSINESS,D,535,11009.86,92,1
994,KL,BUSINESS,I,930,5552.28,169,1
995,QR,BUSINESS,C,410,7096.87,171,1
996,DL,BUSINESS,I,516,6422.6,169,1
997,BA,BUSINESS,D,455,5581.56,92,1
998,AF,ECONOMY,Y,140,1146.97,109,1
999,BA,ECONOMY,Y,760,3637.96,171,1
1000,AF,ECONOMY,K,70,2676.07,109,1
1001,EK,BUSINESS,I,390,7213.7,171,1
1002,BA,ECONOMY,Y,970,2864.11,92,1
1003,AF,BUSINESS,C,770,6029.1,109,1
1004,BA,ECONOMY,B,515,3090.04,92,1
1005,BA,PREMIUM_ECO,W,815,5382.27,92,1
1006,AF,BUSINESS,J,659,5085.32,171,1
1007,BA,BUSINESS,R,425,14126.22,92,1
1008,AF,PREMIUM_ECO,S,485,6683.09,109,1
1009,AF,ECONOMY,K,420,3965.4700000000003,109,1
1010,AF,BUSINESS,I,493,8515.9,109,1
1011,LH,PREMIUM_ECO,E,655,3031.22,95,1
1012,EK,BUSINESS,I,730,6016.9,100,1
1013,EY,BUSINESS,J,870,6353.360000000001,92,1
1014,AF,BUSINESS,C,405,7439.02,109,1
1015,AF,BUSINESS,D,220,2295.84,109,1
1016,BA,BUSINESS,D,720,8389.14,92,1
1017,BA,ECONOMY,K,715,3366.6800000000003,92,1
1018,BA,PREMIUM_ECO,W,395,3082.94,92,1
1019,LH,BUSINESS,Z,665,3929.67,169,1
1020,KQ,BUSINESS,C,1035,8541.66,109,1
1021,MU,BUSINESS,D,880,5372.110000000001,171,1
1022,AF,BUSINESS,I,670,4993.04,109,1
1023,AF,ECONOMY,W,955,2601.69,109,1
1024,BA,BUSINESS,D,1110,6197.889999999999,170,1
1025,BA,BUSINESS,R,690,9168.630000000001,92,1
1026,EK,BUSINESS,C,1045,7880.0,95,1
1027,BA,BUSINESS,R,290,5529.96,92,1
1028,AA,ECONOMY,V,840,1838.05,98,1
1029,LH,BUSINESS,C,420,16970.01,95,1
1030,EI,ECONOMY,J,920,4987.63,170,1
1031,IB,BUSINESS,D,1005,6473.58,171,1
1032,BA,BUSINESS,R,505,14340.1,92,1
1033,AF,ECONOMY,J,675,4151.83,109,1
1034,BA,ECONOMY,Y,510,4339.4,92,1
1035,BA,BUSINESS,R,1050,6331.15,171,1
1036,AF,PREMIUM_ECO,S,895,4875.24,109,1
1037,AF,BUSINESS,J,770,10603.88,109,1
1038,BA,PREMIUM_ECO,W,665,9632.880000000001,92,1
1039,BA,PREMIUM_ECO,W,785,6117.469999999999,92,1
1040,LH,BUSINESS,Z,785,5316.530000000001,169,1
1041,AF,BUSINESS,I,968,4859.75,169,1
1042,CX,BUSINESS,D,1120,6996.69,171,1
1043,AF,PREMIUM_ECO,S,785,4999.67,109,1
1044,AF,PREMIUM_ECO,S,330,7676.86,109,1
1045,BA,BUSINESS,D,975,7355.29,109,1
1046,AF,BUSINESS,C,899,6907.2,109,1
1047,BA,BUSINESS,R,550,4904.25,92,1
1048,LH,ECONOMY,Y,670,3257.81,95,1
1049,AF,BUSINESS,D,705,4988.08,109,1
1050,UA,ECONOMY,Y,879,9035.45,169,1
1051,JL,BUSINESS,C,900,5065.65,169,1
1052,CX,BUSINESS,D,945,4582.610000000001,171,1
1053,IB,BUSINESS,J,320,1225.95,109,1
1054,AA,BUSINESS,D,500,4519.92,95,1
1055,GF,ECONOMY,L,410,2419.67,109,1
1056,BA,ECONOMY,Y,240,1529.54,92,1
1057,BA,BUSINESS,R,435,4562.89,92,1
1058,BA,BUSINESS,R,723,8351.17,171,1
1059,IB,BUSINESS,I,1225,4137.95,97,1
1060,KL,ECONOMY,B,350,2254.31,97,1
1061,AF,BUSINESS,C,740,7268.7,109,1
1062,LH,BUSINESS,D,710,5631.33,171,1
1063,AF,PREMIUM_ECO,S,495,2895.21,109,1
1064,AF,ECONOMY,H,235,913.76,109,1
1065,VS,ECONOMY,N,665,1827.88,92,1
1066,VN,BUSINESS,J,965,4861.79,109,1
